crop_type,yield_tha,till_type,ipcc_translation_crop,man_type,man_nrate,ipcc_translation_manure,crop_om_input,crop_c_input,crop_n_input,crop_lignin_input,crop_n_frac,crop_lignin_frac,man_om_input,man_c_input,man_n_input,man_lignin_input,man_n_frac,man_lignin_frac
Maize,13.5,full,maize,Biogas manure,53,dairy_cattle,18.086867,7.59648414,0.11394726210000002,1.9895553700000002,0.0063,0.11,1.8275862068965518,0.848,0.053,0.23758620689655174,0.028999999999999998,0.13
Maize,13.5,full,maize,Biogas manure,0,dairy_cattle,18.086867,7.59648414,0.11394726210000002,1.9895553700000002,0.0063,0.11,0,0,0,0,NaN,NaN
Soybean,3.75,full,soybean,Biogas manure,0,dairy_cattle,6.031488750000001,2.5332252750000004,0.04825191000000001,0.5126765437500002,0.008,0.085,0,0,0,0,NaN,NaN
Winter wheat,9,reduced,winter_wheat,Biogas manure,0,dairy_cattle,18.196503,7.642531259999999,0.1255558707,0.9644146590000001,0.006899999999999999,0.053000000000000005,0,0,0,0,NaN,NaN
Winter rape,3.5,full,grains_nos,Biogas manure,77,dairy_cattle,5.846984000000001,2.4557332800000005,0.03975949120000001,0.43267681600000013,0.0068000000000000005,0.07400000000000001,2.6551724137931036,1.232,0.077,0.3451724137931035,0.028999999999999998,0.13
Maize,13.5,full,maize,Biogas manure,53,dairy_cattle,18.086867,7.59648414,0.11394726210000002,1.9895553700000002,0.0063,0.11,1.8275862068965518,0.848,0.053,0.23758620689655174,0.028999999999999998,0.13
Maize,13.5,full,maize,Biogas manure,0,dairy_cattle,18.086867,7.59648414,0.11394726210000002,1.9895553700000002,0.0063,0.11,0,0,0,0,NaN,NaN
Soybean,3.75,full,soybean,Biogas manure,0,dairy_cattle,6.031488750000001,2.5332252750000004,0.04825191000000001,0.5126765437500002,0.008,0.085,0,0,0,0,NaN,NaN
Winter wheat,9,reduced,winter_wheat,Biogas manure,0,dairy_cattle,18.196503,7.642531259999999,0.1255558707,0.9644146590000001,0.006899999999999999,0.053000000000000005,0,0,0,0,NaN,NaN
Winter rape,3.5,full,grains_nos,Biogas manure,77,dairy_cattle,5.846984000000001,2.4557332800000005,0.03975949120000001,0.43267681600000013,0.0068000000000000005,0.07400000000000001,2.6551724137931036,1.232,0.077,0.3451724137931035,0.028999999999999998,0.13
Maize,13.5,full,maize,Biogas manure,53,dairy_cattle,18.086867,7.59648414,0.11394726210000002,1.9895553700000002,0.0063,0.11,1.8275862068965518,0.848,0.053,0.23758620689655174,0.028999999999999998,0.13
Maize,13.5,full,maize,Biogas manure,0,dairy_cattle,18.086867,7.59648414,0.11394726210000002,1.9895553700000002,0.0063,0.11,0,0,0,0,NaN,NaN
Soybean,3.75,full,soybean,Biogas manure,0,dairy_cattle,6.031488750000001,2.5332252750000004,0.04825191000000001,0.5126765437500002,0.008,0.085,0,0,0,0,NaN,NaN
Winter wheat,9,reduced,winter_wheat,Biogas manure,0,dairy_cattle,18.196503,7.642531259999999,0.1255558707,0.9644146590000001,0.006899999999999999,0.053000000000000005,0,0,0,0,NaN,NaN
Winter rape,3.5,full,grains_nos,Biogas manure,77,dairy_cattle,5.846984000000001,2.4557332800000005,0.03975949120000001,0.43267681600000013,0.0068000000000000005,0.07400000000000001,2.6551724137931036,1.232,0.077,0.3451724137931035,0.028999999999999998,0.13
Maize,13.5,full,maize,Biogas manure,53,dairy_cattle,18.086867,7.59648414,0.11394726210000002,1.9895553700000002,0.0063,0.11,1.8275862068965518,0.848,0.053,0.23758620689655174,0.028999999999999998,0.13
Maize,13.5,full,maize,Biogas manure,0,dairy_cattle,18.086867,7.59648414,0.11394726210000002,1.9895553700000002,0.0063,0.11,0,0,0,0,NaN,NaN
Soybean,3.75,full,soybean,Biogas manure,0,dairy_cattle,6.031488750000001,2.5332252750000004,0.04825191000000001,0.5126765437500002,0.008,0.085,0,0,0,0,NaN,NaN
Winter wheat,9,reduced,winter_wheat,Biogas manure,0,dairy_cattle,18.196503,7.642531259999999,0.1255558707,0.9644146590000001,0.006899999999999999,0.053000000000000005,0,0,0,0,NaN,NaN
Winter rape,3.5,full,grains_nos,Biogas manure,77,dairy_cattle,5.846984000000001,2.4557332800000005,0.03975949120000001,0.43267681600000013,0.0068000000000000005,0.07400000000000001,2.6551724137931036,1.232,0.077,0.3451724137931035,0.028999999999999998,0.13
Maize,13.5,full,maize,Biogas manure,53,dairy_cattle,18.086867,7.59648414,0.11394726210000002,1.9895553700000002,0.0063,0.11,1.8275862068965518,0.848,0.053,0.23758620689655174,0.028999999999999998,0.13
Maize,13.5,full,maize,Biogas manure,0,dairy_cattle,18.086867,7.59648414,0.11394726210000002,1.9895553700000002,0.0063,0.11,0,0,0,0,NaN,NaN
Soybean,3.75,full,soybean,Biogas manure,0,dairy_cattle,6.031488750000001,2.5332252750000004,0.04825191000000001,0.5126765437500002,0.008,0.085,0,0,0,0,NaN,NaN
Winter wheat,9,reduced,winter_wheat,Biogas manure,0,dairy_cattle,18.196503,7.642531259999999,0.1255558707,0.9644146590000001,0.006899999999999999,0.053000000000000005,0,0,0,0,NaN,NaN
Winter rape,3.5,full,grains_nos,Biogas manure,77,dairy_cattle,5.846984000000001,2.4557332800000005,0.03975949120000001,0.43267681600000013,0.0068000000000000005,0.07400000000000001,2.6551724137931036,1.232,0.077,0.3451724137931035,0.028999999999999998,0.13
Maize,13.5,full,maize,Biogas manure,53,dairy_cattle,18.086867,7.59648414,0.11394726210000002,1.9895553700000002,0.0063,0.11,1.8275862068965518,0.848,0.053,0.23758620689655174,0.028999999999999998,0.13
Maize,13.5,full,maize,Biogas manure,0,dairy_cattle,18.086867,7.59648414,0.11394726210000002,1.9895553700000002,0.0063,0.11,0,0,0,0,NaN,NaN
Soybean,3.75,full,soybean,Biogas manure,0,dairy_cattle,6.031488750000001,2.5332252750000004,0.04825191000000001,0.5126765437500002,0.008,0.085,0,0,0,0,NaN,NaN
Winter wheat,9,reduced,winter_wheat,Biogas manure,0,dairy_cattle,18.196503,7.642531259999999,0.1255558707,0.9644146590000001,0.006899999999999999,0.053000000000000005,0,0,0,0,NaN,NaN
Winter rape,3.5,full,grains_nos,Biogas manure,77,dairy_cattle,5.846984000000001,2.4557332800000005,0.03975949120000001,0.43267681600000013,0.0068000000000000005,0.07400000000000001,2.6551724137931036,1.232,0.077,0.3451724137931035,0.028999999999999998,0.13
Maize,13.5,full,maize,Biogas manure,53,dairy_cattle,18.086867,7.59648414,0.11394726210000002,1.9895553700000002,0.0063,0.11,1.8275862068965518,0.848,0.053,0.23758620689655174,0.028999999999999998,0.13
Maize,13.5,full,maize,Biogas manure,0,dairy_cattle,18.086867,7.59648414,0.11394726210000002,1.9895553700000002,0.0063,0.11,0,0,0,0,NaN,NaN
Soybean,3.75,full,soybean,Biogas manure,0,dairy_cattle,6.031488750000001,2.5332252750000004,0.04825191000000001,0.5126765437500002,0.008,0.085,0,0,0,0,NaN,NaN
Winter wheat,9,reduced,winter_wheat,Biogas manure,0,dairy_cattle,18.196503,7.642531259999999,0.1255558707,0.9644146590000001,0.006899999999999999,0.053000000000000005,0,0,0,0,NaN,NaN
Winter rape,3.5,full,grains_nos,Biogas manure,77,dairy_cattle,5.846984000000001,2.4557332800000005,0.03975949120000001,0.43267681600000013,0.0068000000000000005,0.07400000000000001,2.6551724137931036,1.232,0.077,0.3451724137931035,0.028999999999999998,0.13
Maize,13.5,full,maize,Biogas manure,53,dairy_cattle,18.086867,7.59648414,0.11394726210000002,1.9895553700000002,0.0063,0.11,1.8275862068965518,0.848,0.053,0.23758620689655174,0.028999999999999998,0.13
Maize,13.5,full,maize,Biogas manure,0,dairy_cattle,18.086867,7.59648414,0.11394726210000002,1.9895553700000002,0.0063,0.11,0,0,0,0,NaN,NaN
Soybean,3.75,full,soybean,Biogas manure,0,dairy_cattle,6.031488750000001,2.5332252750000004,0.04825191000000001,0.5126765437500002,0.008,0.085,0,0,0,0,NaN,NaN
Winter wheat,9,reduced,winter_wheat,Biogas manure,0,dairy_cattle,18.196503,7.642531259999999,0.1255558707,0.9644146590000001,0.006899999999999999,0.053000000000000005,0,0,0,0,NaN,NaN
Winter rape,3.5,full,grains_nos,Biogas manure,77,dairy_cattle,5.846984000000001,2.4557332800000005,0.03975949120000001,0.43267681600000013,0.0068000000000000005,0.07400000000000001,2.6551724137931036,1.232,0.077,0.3451724137931035,0.028999999999999998,0.13
Maize,13.5,full,maize,Biogas manure,53,dairy_cattle,18.086867,7.59648414,0.11394726210000002,1.9895553700000002,0.0063,0.11,1.8275862068965518,0.848,0.053,0.23758620689655174,0.028999999999999998,0.13
Maize,13.5,full,maize,Biogas manure,0,dairy_cattle,18.086867,7.59648414,0.11394726210000002,1.9895553700000002,0.0063,0.11,0,0,0,0,NaN,NaN
Soybean,3.75,full,soybean,Biogas manure,0,dairy_cattle,6.031488750000001,2.5332252750000004,0.04825191000000001,0.5126765437500002,0.008,0.085,0,0,0,0,NaN,NaN
Winter wheat,9,reduced,winter_wheat,Biogas manure,0,dairy_cattle,18.196503,7.642531259999999,0.1255558707,0.9644146590000001,0.006899999999999999,0.053000000000000005,0,0,0,0,NaN,NaN
Winter rape,3.5,full,grains_nos,Biogas manure,77,dairy_cattle,5.846984000000001,2.4557332800000005,0.03975949120000001,0.43267681600000013,0.0068000000000000005,0.07400000000000001,2.6551724137931036,1.232,0.077,0.3451724137931035,0.028999999999999998,0.13
Maize,13.5,full,maize,Biogas manure,53,dairy_cattle,18.086867,7.59648414,0.11394726210000002,1.9895553700000002,0.0063,0.11,1.8275862068965518,0.848,0.053,0.23758620689655174,0.028999999999999998,0.13
Maize,13.5,full,maize,Biogas manure,0,dairy_cattle,18.086867,7.59648414,0.11394726210000002,1.9895553700000002,0.0063,0.11,0,0,0,0,NaN,NaN
Soybean,3.75,full,soybean,Biogas manure,0,dairy_cattle,6.031488750000001,2.5332252750000004,0.04825191000000001,0.5126765437500002,0.008,0.085,0,0,0,0,NaN,NaN
Winter wheat,9,reduced,winter_wheat,Biogas manure,0,dairy_cattle,18.196503,7.642531259999999,0.1255558707,0.9644146590000001,0.006899999999999999,0.053000000000000005,0,0,0,0,NaN,NaN
Winter rape,3.5,full,grains_nos,Biogas manure,77,dairy_cattle,5.846984000000001,2.4557332800000005,0.03975949120000001,0.43267681600000013,0.0068000000000000005,0.07400000000000001,2.6551724137931036,1.232,0.077,0.3451724137931035,0.028999999999999998,0.13
