crop_type,yield_tha,till_type,ipcc_translation_crop,man_type,man_nrate,ipcc_translation_manure,crop_om_input,crop_c_input,crop_n_input,crop_lignin_input,crop_n_frac,crop_lignin_frac,man_om_input,man_c_input,man_n_input,man_lignin_input,man_n_frac,man_lignin_frac
Common bean,2,full,beans_and_pulses,None,0,none,3.8046540000000006,1.5979546800000002,0.030437232000000005,0.2853490500000001,0.008,0.07500000000000001,0,0,0,0,0,0
Winter wheat,5,reduced,winter_wheat,None,0,none,10.327835,4.3376907,0.0712620615,0.5473752550000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Sunflower,2.5,full,generic_crops_nos,None,0,none,4.366925,1.8341085,0.036245477500000005,0.31878552500000007,0.0083,0.07300000000000001,0,0,0,0,0,0
Winter wheat,5,reduced,winter_wheat,None,0,none,10.327835,4.3376907,0.0712620615,0.5473752550000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Common bean,2,full,beans_and_pulses,None,0,none,3.8046540000000006,1.5979546800000002,0.030437232000000005,0.2853490500000001,0.008,0.07500000000000001,0,0,0,0,0,0
Winter wheat,5,reduced,winter_wheat,None,0,none,10.327835,4.3376907,0.0712620615,0.5473752550000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Sunflower,2.5,full,generic_crops_nos,None,0,none,4.366925,1.8341085,0.036245477500000005,0.31878552500000007,0.0083,0.07300000000000001,0,0,0,0,0,0
Winter wheat,5,reduced,winter_wheat,None,0,none,10.327835,4.3376907,0.0712620615,0.5473752550000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Common bean,2,full,beans_and_pulses,None,0,none,3.8046540000000006,1.5979546800000002,0.030437232000000005,0.2853490500000001,0.008,0.07500000000000001,0,0,0,0,0,0
Winter wheat,5,reduced,winter_wheat,None,0,none,10.327835,4.3376907,0.0712620615,0.5473752550000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Sunflower,2.5,full,generic_crops_nos,None,0,none,4.366925,1.8341085,0.036245477500000005,0.31878552500000007,0.0083,0.07300000000000001,0,0,0,0,0,0
Winter wheat,5,reduced,winter_wheat,None,0,none,10.327835,4.3376907,0.0712620615,0.5473752550000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Common bean,2,full,beans_and_pulses,None,0,none,3.8046540000000006,1.5979546800000002,0.030437232000000005,0.2853490500000001,0.008,0.07500000000000001,0,0,0,0,0,0
Winter wheat,5,reduced,winter_wheat,None,0,none,10.327835,4.3376907,0.0712620615,0.5473752550000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Sunflower,2.5,full,generic_crops_nos,None,0,none,4.366925,1.8341085,0.036245477500000005,0.31878552500000007,0.0083,0.07300000000000001,0,0,0,0,0,0
Winter wheat,5,reduced,winter_wheat,None,0,none,10.327835,4.3376907,0.0712620615,0.5473752550000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Common bean,2,full,beans_and_pulses,None,0,none,3.8046540000000006,1.5979546800000002,0.030437232000000005,0.2853490500000001,0.008,0.07500000000000001,0,0,0,0,0,0
Winter wheat,5,reduced,winter_wheat,None,0,none,10.327835,4.3376907,0.0712620615,0.5473752550000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Sunflower,2.5,full,generic_crops_nos,None,0,none,4.366925,1.8341085,0.036245477500000005,0.31878552500000007,0.0083,0.07300000000000001,0,0,0,0,0,0
Winter wheat,5,reduced,winter_wheat,None,0,none,10.327835,4.3376907,0.0712620615,0.5473752550000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Common bean,2,full,beans_and_pulses,None,0,none,3.8046540000000006,1.5979546800000002,0.030437232000000005,0.2853490500000001,0.008,0.07500000000000001,0,0,0,0,0,0
Winter wheat,5,reduced,winter_wheat,None,0,none,10.327835,4.3376907,0.0712620615,0.5473752550000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Sunflower,2.5,full,generic_crops_nos,None,0,none,4.366925,1.8341085,0.036245477500000005,0.31878552500000007,0.0083,0.07300000000000001,0,0,0,0,0,0
Winter wheat,5,reduced,winter_wheat,None,0,none,10.327835,4.3376907,0.0712620615,0.5473752550000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Common bean,2,full,beans_and_pulses,None,0,none,3.8046540000000006,1.5979546800000002,0.030437232000000005,0.2853490500000001,0.008,0.07500000000000001,0,0,0,0,0,0
Winter wheat,5,reduced,winter_wheat,None,0,none,10.327835,4.3376907,0.0712620615,0.5473752550000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Sunflower,2.5,full,generic_crops_nos,None,0,none,4.366925,1.8341085,0.036245477500000005,0.31878552500000007,0.0083,0.07300000000000001,0,0,0,0,0,0
Winter wheat,5,reduced,winter_wheat,None,0,none,10.327835,4.3376907,0.0712620615,0.5473752550000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Common bean,2,full,beans_and_pulses,None,0,none,3.8046540000000006,1.5979546800000002,0.030437232000000005,0.2853490500000001,0.008,0.07500000000000001,0,0,0,0,0,0
Winter wheat,5,reduced,winter_wheat,None,0,none,10.327835,4.3376907,0.0712620615,0.5473752550000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Sunflower,2.5,full,generic_crops_nos,None,0,none,4.366925,1.8341085,0.036245477500000005,0.31878552500000007,0.0083,0.07300000000000001,0,0,0,0,0,0
Winter wheat,5,reduced,winter_wheat,None,0,none,10.327835,4.3376907,0.0712620615,0.5473752550000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Common bean,2,full,beans_and_pulses,None,0,none,3.8046540000000006,1.5979546800000002,0.030437232000000005,0.2853490500000001,0.008,0.07500000000000001,0,0,0,0,0,0
