crop_type,yield_tha,till_type,ipcc_translation_crop,man_type,man_nrate,ipcc_translation_manure,crop_om_input,crop_c_input,crop_n_input,crop_lignin_input,crop_n_frac,crop_lignin_frac,man_om_input,man_c_input,man_n_input,man_lignin_input,man_n_frac,man_lignin_frac
Winter rapeseed,4,full,grains_nos,None,0,none,6.5288960000000005,2.74213632,0.044396492800000006,0.48313830400000013,0.0068000000000000005,0.07400000000000001,0,0,0,0,0,0
Winter wheat,8.5,reduced,winter_wheat,None,0,none,17.2129195,7.229426190000001,0.11876914455000001,0.9122847335000002,0.0069,0.053000000000000005,0,0,0,0,0,0
Pea,4,reduced,n_fixing_forage,None,0,none,2.952,1.2398399999999998,0.0738,0.212544,0.025,0.07200000000000001,0,0,0,0,0,0
Winter wheat,8.5,reduced,winter_wheat,None,0,none,17.2129195,7.229426190000001,0.11876914455000001,0.9122847335000002,0.0069,0.053000000000000005,0,0,0,0,0,0
Spring barley,6.5,reduced,barley,None,0,none,8.909046,3.7417993199999997,0.08018141399999999,0.409816116,0.009,0.046,0,0,0,0,0,0
Winter rapeseed,4,full,grains_nos,None,0,none,6.5288960000000005,2.74213632,0.044396492800000006,0.48313830400000013,0.0068000000000000005,0.07400000000000001,0,0,0,0,0,0
Winter wheat,8.5,reduced,winter_wheat,None,0,none,17.2129195,7.229426190000001,0.11876914455000001,0.9122847335000002,0.0069,0.053000000000000005,0,0,0,0,0,0
Pea,4,reduced,n_fixing_forage,None,0,none,2.952,1.2398399999999998,0.0738,0.212544,0.025,0.07200000000000001,0,0,0,0,0,0
Winter wheat,8.5,reduced,winter_wheat,None,0,none,17.2129195,7.229426190000001,0.11876914455000001,0.9122847335000002,0.0069,0.053000000000000005,0,0,0,0,0,0
Spring barley,6.5,reduced,barley,None,0,none,8.909046,3.7417993199999997,0.08018141399999999,0.409816116,0.009,0.046,0,0,0,0,0,0
Winter rapeseed,4,full,grains_nos,None,0,none,6.5288960000000005,2.74213632,0.044396492800000006,0.48313830400000013,0.0068000000000000005,0.07400000000000001,0,0,0,0,0,0
Winter wheat,8.5,reduced,winter_wheat,None,0,none,17.2129195,7.229426190000001,0.11876914455000001,0.9122847335000002,0.0069,0.053000000000000005,0,0,0,0,0,0
Pea,4,reduced,n_fixing_forage,None,0,none,2.952,1.2398399999999998,0.0738,0.212544,0.025,0.07200000000000001,0,0,0,0,0,0
Winter wheat,8.5,reduced,winter_wheat,None,0,none,17.2129195,7.229426190000001,0.11876914455000001,0.9122847335000002,0.0069,0.053000000000000005,0,0,0,0,0,0
Spring barley,6.5,reduced,barley,None,0,none,8.909046,3.7417993199999997,0.08018141399999999,0.409816116,0.009,0.046,0,0,0,0,0,0
Winter rapeseed,4,full,grains_nos,None,0,none,6.5288960000000005,2.74213632,0.044396492800000006,0.48313830400000013,0.0068000000000000005,0.07400000000000001,0,0,0,0,0,0
Winter wheat,8.5,reduced,winter_wheat,None,0,none,17.2129195,7.229426190000001,0.11876914455000001,0.9122847335000002,0.0069,0.053000000000000005,0,0,0,0,0,0
Pea,4,reduced,n_fixing_forage,None,0,none,2.952,1.2398399999999998,0.0738,0.212544,0.025,0.07200000000000001,0,0,0,0,0,0
Winter wheat,8.5,reduced,winter_wheat,None,0,none,17.2129195,7.229426190000001,0.11876914455000001,0.9122847335000002,0.0069,0.053000000000000005,0,0,0,0,0,0
Spring barley,6.5,reduced,barley,None,0,none,8.909046,3.7417993199999997,0.08018141399999999,0.409816116,0.009,0.046,0,0,0,0,0,0
Winter rapeseed,4,full,grains_nos,None,0,none,6.5288960000000005,2.74213632,0.044396492800000006,0.48313830400000013,0.0068000000000000005,0.07400000000000001,0,0,0,0,0,0
Winter wheat,8.5,reduced,winter_wheat,None,0,none,17.2129195,7.229426190000001,0.11876914455000001,0.9122847335000002,0.0069,0.053000000000000005,0,0,0,0,0,0
Pea,4,reduced,n_fixing_forage,None,0,none,2.952,1.2398399999999998,0.0738,0.212544,0.025,0.07200000000000001,0,0,0,0,0,0
Winter wheat,8.5,reduced,winter_wheat,None,0,none,17.2129195,7.229426190000001,0.11876914455000001,0.9122847335000002,0.0069,0.053000000000000005,0,0,0,0,0,0
Spring barley,6.5,reduced,barley,None,0,none,8.909046,3.7417993199999997,0.08018141399999999,0.409816116,0.009,0.046,0,0,0,0,0,0
Winter rapeseed,4,full,grains_nos,None,0,none,6.5288960000000005,2.74213632,0.044396492800000006,0.48313830400000013,0.0068000000000000005,0.07400000000000001,0,0,0,0,0,0
Winter wheat,8.5,reduced,winter_wheat,None,0,none,17.2129195,7.229426190000001,0.11876914455000001,0.9122847335000002,0.0069,0.053000000000000005,0,0,0,0,0,0
Pea,4,reduced,n_fixing_forage,None,0,none,2.952,1.2398399999999998,0.0738,0.212544,0.025,0.07200000000000001,0,0,0,0,0,0
Winter wheat,8.5,reduced,winter_wheat,None,0,none,17.2129195,7.229426190000001,0.11876914455000001,0.9122847335000002,0.0069,0.053000000000000005,0,0,0,0,0,0
Spring barley,6.5,reduced,barley,None,0,none,8.909046,3.7417993199999997,0.08018141399999999,0.409816116,0.009,0.046,0,0,0,0,0,0
Winter rapeseed,4,full,grains_nos,None,0,none,6.5288960000000005,2.74213632,0.044396492800000006,0.48313830400000013,0.0068000000000000005,0.07400000000000001,0,0,0,0,0,0
Winter wheat,8.5,reduced,winter_wheat,None,0,none,17.2129195,7.229426190000001,0.11876914455000001,0.9122847335000002,0.0069,0.053000000000000005,0,0,0,0,0,0
Pea,4,reduced,n_fixing_forage,None,0,none,2.952,1.2398399999999998,0.0738,0.212544,0.025,0.07200000000000001,0,0,0,0,0,0
Winter wheat,8.5,reduced,winter_wheat,None,0,none,17.2129195,7.229426190000001,0.11876914455000001,0.9122847335000002,0.0069,0.053000000000000005,0,0,0,0,0,0
Spring barley,6.5,reduced,barley,None,0,none,8.909046,3.7417993199999997,0.08018141399999999,0.409816116,0.009,0.046,0,0,0,0,0,0
Winter rapeseed,4,full,grains_nos,None,0,none,6.5288960000000005,2.74213632,0.044396492800000006,0.48313830400000013,0.0068000000000000005,0.07400000000000001,0,0,0,0,0,0
Winter wheat,8.5,reduced,winter_wheat,None,0,none,17.2129195,7.229426190000001,0.11876914455000001,0.9122847335000002,0.0069,0.053000000000000005,0,0,0,0,0,0
Pea,4,reduced,n_fixing_forage,None,0,none,2.952,1.2398399999999998,0.0738,0.212544,0.025,0.07200000000000001,0,0,0,0,0,0
Winter wheat,8.5,reduced,winter_wheat,None,0,none,17.2129195,7.229426190000001,0.11876914455000001,0.9122847335000002,0.0069,0.053000000000000005,0,0,0,0,0,0
Spring barley,6.5,reduced,barley,None,0,none,8.909046,3.7417993199999997,0.08018141399999999,0.409816116,0.009,0.046,0,0,0,0,0,0
Winter rapeseed,4,full,grains_nos,None,0,none,6.5288960000000005,2.74213632,0.044396492800000006,0.48313830400000013,0.0068000000000000005,0.07400000000000001,0,0,0,0,0,0
Winter wheat,8.5,reduced,winter_wheat,None,0,none,17.2129195,7.229426190000001,0.11876914455000001,0.9122847335000002,0.0069,0.053000000000000005,0,0,0,0,0,0
Pea,4,reduced,n_fixing_forage,None,0,none,2.952,1.2398399999999998,0.0738,0.212544,0.025,0.07200000000000001,0,0,0,0,0,0
Winter wheat,8.5,reduced,winter_wheat,None,0,none,17.2129195,7.229426190000001,0.11876914455000001,0.9122847335000002,0.0069,0.053000000000000005,0,0,0,0,0,0
Spring barley,6.5,reduced,barley,None,0,none,8.909046,3.7417993199999997,0.08018141399999999,0.409816116,0.009,0.046,0,0,0,0,0,0
Winter rapeseed,4,full,grains_nos,None,0,none,6.5288960000000005,2.74213632,0.044396492800000006,0.48313830400000013,0.0068000000000000005,0.07400000000000001,0,0,0,0,0,0
Winter wheat,8.5,reduced,winter_wheat,None,0,none,17.2129195,7.229426190000001,0.11876914455000001,0.9122847335000002,0.0069,0.053000000000000005,0,0,0,0,0,0
Pea,4,reduced,n_fixing_forage,None,0,none,2.952,1.2398399999999998,0.0738,0.212544,0.025,0.07200000000000001,0,0,0,0,0,0
Winter wheat,8.5,reduced,winter_wheat,None,0,none,17.2129195,7.229426190000001,0.11876914455000001,0.9122847335000002,0.0069,0.053000000000000005,0,0,0,0,0,0
Spring barley,6.5,reduced,barley,None,0,none,8.909046,3.7417993199999997,0.08018141399999999,0.409816116,0.009,0.046,0,0,0,0,0,0
