crop_type,yield_tha,till_type,ipcc_translation_crop,man_type,man_nrate,ipcc_translation_manure,crop_om_input,crop_c_input,crop_n_input,crop_lignin_input,crop_n_frac,crop_lignin_frac,man_om_input,man_c_input,man_n_input,man_lignin_input,man_n_frac,man_lignin_frac
Maize,10.89,reduced,maize,None,0,none,14.73395138,6.1882595796,0.092823893694,1.6207346518,0.0063,0.11,0,0,0,0,0,0
Maize,9.9,reduced,maize,None,0,none,13.462155800000001,5.654105436,0.08481158154000001,1.4808371380000003,0.0063,0.11000000000000001,0,0,0,0,0,0
Winter wheat,7.55,reduced,winter_wheat,None,0,none,15.344110850000002,6.4445265570000005,0.10587436486500001,0.8132378750500002,0.0069,0.05300000000000001,0,0,0,0,0,0
Maize,10.89,reduced,maize,None,0,none,14.73395138,6.1882595796,0.092823893694,1.6207346518,0.0063,0.11,0,0,0,0,0,0
Maize,9.9,reduced,maize,None,0,none,13.462155800000001,5.654105436,0.08481158154000001,1.4808371380000003,0.0063,0.11000000000000001,0,0,0,0,0,0
Winter wheat,7.55,reduced,winter_wheat,None,0,none,15.344110850000002,6.4445265570000005,0.10587436486500001,0.8132378750500002,0.0069,0.05300000000000001,0,0,0,0,0,0
Maize,10.89,reduced,maize,None,0,none,14.73395138,6.1882595796,0.092823893694,1.6207346518,0.0063,0.11,0,0,0,0,0,0
Maize,9.9,reduced,maize,None,0,none,13.462155800000001,5.654105436,0.08481158154000001,1.4808371380000003,0.0063,0.11000000000000001,0,0,0,0,0,0
Winter wheat,7.55,reduced,winter_wheat,None,0,none,15.344110850000002,6.4445265570000005,0.10587436486500001,0.8132378750500002,0.0069,0.05300000000000001,0,0,0,0,0,0
Maize,10.89,reduced,maize,None,0,none,14.73395138,6.1882595796,0.092823893694,1.6207346518,0.0063,0.11,0,0,0,0,0,0
Maize,9.9,reduced,maize,None,0,none,13.462155800000001,5.654105436,0.08481158154000001,1.4808371380000003,0.0063,0.11000000000000001,0,0,0,0,0,0
Winter wheat,7.55,reduced,winter_wheat,None,0,none,15.344110850000002,6.4445265570000005,0.10587436486500001,0.8132378750500002,0.0069,0.05300000000000001,0,0,0,0,0,0
Maize,10.89,reduced,maize,None,0,none,14.73395138,6.1882595796,0.092823893694,1.6207346518,0.0063,0.11,0,0,0,0,0,0
Maize,9.9,reduced,maize,None,0,none,13.462155800000001,5.654105436,0.08481158154000001,1.4808371380000003,0.0063,0.11000000000000001,0,0,0,0,0,0
Winter wheat,7.55,reduced,winter_wheat,None,0,none,15.344110850000002,6.4445265570000005,0.10587436486500001,0.8132378750500002,0.0069,0.05300000000000001,0,0,0,0,0,0
Maize,10.89,reduced,maize,None,0,none,14.73395138,6.1882595796,0.092823893694,1.6207346518,0.0063,0.11,0,0,0,0,0,0
Maize,9.9,reduced,maize,None,0,none,13.462155800000001,5.654105436,0.08481158154000001,1.4808371380000003,0.0063,0.11000000000000001,0,0,0,0,0,0
Winter wheat,7.55,reduced,winter_wheat,None,0,none,15.344110850000002,6.4445265570000005,0.10587436486500001,0.8132378750500002,0.0069,0.05300000000000001,0,0,0,0,0,0
Maize,10.89,reduced,maize,None,0,none,14.73395138,6.1882595796,0.092823893694,1.6207346518,0.0063,0.11,0,0,0,0,0,0
Maize,9.9,reduced,maize,None,0,none,13.462155800000001,5.654105436,0.08481158154000001,1.4808371380000003,0.0063,0.11000000000000001,0,0,0,0,0,0
Winter wheat,7.55,reduced,winter_wheat,None,0,none,15.344110850000002,6.4445265570000005,0.10587436486500001,0.8132378750500002,0.0069,0.05300000000000001,0,0,0,0,0,0
Maize,10.89,reduced,maize,None,0,none,14.73395138,6.1882595796,0.092823893694,1.6207346518,0.0063,0.11,0,0,0,0,0,0
Maize,9.9,reduced,maize,None,0,none,13.462155800000001,5.654105436,0.08481158154000001,1.4808371380000003,0.0063,0.11000000000000001,0,0,0,0,0,0
Winter wheat,7.55,reduced,winter_wheat,None,0,none,15.344110850000002,6.4445265570000005,0.10587436486500001,0.8132378750500002,0.0069,0.05300000000000001,0,0,0,0,0,0
Maize,10.89,reduced,maize,None,0,none,14.73395138,6.1882595796,0.092823893694,1.6207346518,0.0063,0.11,0,0,0,0,0,0
Maize,9.9,reduced,maize,None,0,none,13.462155800000001,5.654105436,0.08481158154000001,1.4808371380000003,0.0063,0.11000000000000001,0,0,0,0,0,0
Winter wheat,7.55,reduced,winter_wheat,None,0,none,15.344110850000002,6.4445265570000005,0.10587436486500001,0.8132378750500002,0.0069,0.05300000000000001,0,0,0,0,0,0
Maize,10.89,reduced,maize,None,0,none,14.73395138,6.1882595796,0.092823893694,1.6207346518,0.0063,0.11,0,0,0,0,0,0
Maize,9.9,reduced,maize,None,0,none,13.462155800000001,5.654105436,0.08481158154000001,1.4808371380000003,0.0063,0.11000000000000001,0,0,0,0,0,0
Winter wheat,7.55,reduced,winter_wheat,None,0,none,15.344110850000002,6.4445265570000005,0.10587436486500001,0.8132378750500002,0.0069,0.05300000000000001,0,0,0,0,0,0
Maize,10.89,reduced,maize,None,0,none,14.73395138,6.1882595796,0.092823893694,1.6207346518,0.0063,0.11,0,0,0,0,0,0
Maize,9.9,reduced,maize,None,0,none,13.462155800000001,5.654105436,0.08481158154000001,1.4808371380000003,0.0063,0.11000000000000001,0,0,0,0,0,0
Winter wheat,7.55,reduced,winter_wheat,None,0,none,15.344110850000002,6.4445265570000005,0.10587436486500001,0.8132378750500002,0.0069,0.05300000000000001,0,0,0,0,0,0
Maize,10.89,reduced,maize,None,0,none,14.73395138,6.1882595796,0.092823893694,1.6207346518,0.0063,0.11,0,0,0,0,0,0
Maize,9.9,reduced,maize,None,0,none,13.462155800000001,5.654105436,0.08481158154000001,1.4808371380000003,0.0063,0.11000000000000001,0,0,0,0,0,0
