crop_type,yield_tha,till_type,ipcc_translation_crop,man_type,man_nrate,ipcc_translation_manure,crop_om_input,crop_c_input,crop_n_input,crop_lignin_input,crop_n_frac,crop_lignin_frac,man_om_input,man_c_input,man_n_input,man_lignin_input,man_n_frac,man_lignin_frac
Grassland,13,reduced,grass,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.19754280000000002,0.7682220000000001,0.0126,0.049,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grassland,13,zero,grass,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.19754280000000002,0.7682220000000001,0.0126,0.049,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grassland,13,zero,grass,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.19754280000000002,0.7682220000000001,0.0126,0.049,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Spring barley,7.9,full,barley,Dairy cattle,60,dairy_cattle,10.6728836,4.482611112,0.09605595239999999,0.4909526456,0.009,0.046,2.0689655172413794,0.96,0.06,0.26896551724137935,0.028999999999999998,0.13
Grassland,13,reduced,grass,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.19754280000000002,0.7682220000000001,0.0126,0.049,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grassland,13,zero,grass,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.19754280000000002,0.7682220000000001,0.0126,0.049,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grassland,13,zero,grass,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.19754280000000002,0.7682220000000001,0.0126,0.049,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Spring barley,7.9,full,barley,Dairy cattle,60,dairy_cattle,10.6728836,4.482611112,0.09605595239999999,0.4909526456,0.009,0.046,2.0689655172413794,0.96,0.06,0.26896551724137935,0.028999999999999998,0.13
Grassland,13,reduced,grass,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.19754280000000002,0.7682220000000001,0.0126,0.049,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grassland,13,zero,grass,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.19754280000000002,0.7682220000000001,0.0126,0.049,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grassland,13,zero,grass,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.19754280000000002,0.7682220000000001,0.0126,0.049,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
