crop_type,yield_tha,till_type,ipcc_translation_crop,man_type,man_nrate,ipcc_translation_manure,crop_om_input,crop_c_input,crop_n_input,crop_lignin_input,crop_n_frac,crop_lignin_frac,man_om_input,man_c_input,man_n_input,man_lignin_input,man_n_frac,man_lignin_frac
Sugar beet,75,full,tubers,Swine,96,swine,6.5520000000000005,2.75184,0.11072880000000002,0.4782960000000001,0.016900000000000002,0.07300000000000001,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter wheat,8.9,reduced,winter_wheat,Swine,96,swine,17.999786300000004,7.559910246000001,0.12419852547000003,0.9539886739000003,0.0069,0.053000000000000005,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter barley,7.5,full,barley,Swine,96,swine,10.16893,4.2709506,0.09152036999999999,0.46777078,0.009,0.046,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Maize,10.3,full,maize,Swine,96,swine,13.976012600000002,5.8699252920000005,0.08804887938000001,1.5373613860000004,0.0063,0.11000000000000001,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Sugar beet,75,full,tubers,Swine,96,swine,6.5520000000000005,2.75184,0.11072880000000002,0.4782960000000001,0.016900000000000002,0.07300000000000001,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter wheat,8.9,reduced,winter_wheat,Swine,96,swine,17.999786300000004,7.559910246000001,0.12419852547000003,0.9539886739000003,0.0069,0.053000000000000005,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter barley,7.5,full,barley,Swine,96,swine,10.16893,4.2709506,0.09152036999999999,0.46777078,0.009,0.046,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Maize,10.3,full,maize,Swine,96,swine,13.976012600000002,5.8699252920000005,0.08804887938000001,1.5373613860000004,0.0063,0.11000000000000001,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Sugar beet,75,full,tubers,Swine,96,swine,6.5520000000000005,2.75184,0.11072880000000002,0.4782960000000001,0.016900000000000002,0.07300000000000001,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter wheat,8.9,reduced,winter_wheat,Swine,96,swine,17.999786300000004,7.559910246000001,0.12419852547000003,0.9539886739000003,0.0069,0.053000000000000005,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter barley,7.5,full,barley,Swine,96,swine,10.16893,4.2709506,0.09152036999999999,0.46777078,0.009,0.046,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Maize,10.3,full,maize,Swine,96,swine,13.976012600000002,5.8699252920000005,0.08804887938000001,1.5373613860000004,0.0063,0.11000000000000001,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Sugar beet,75,full,tubers,Swine,96,swine,6.5520000000000005,2.75184,0.11072880000000002,0.4782960000000001,0.016900000000000002,0.07300000000000001,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter wheat,8.9,reduced,winter_wheat,Swine,96,swine,17.999786300000004,7.559910246000001,0.12419852547000003,0.9539886739000003,0.0069,0.053000000000000005,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter barley,7.5,full,barley,Swine,96,swine,10.16893,4.2709506,0.09152036999999999,0.46777078,0.009,0.046,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Maize,10.3,full,maize,Swine,96,swine,13.976012600000002,5.8699252920000005,0.08804887938000001,1.5373613860000004,0.0063,0.11000000000000001,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Sugar beet,75,full,tubers,Swine,96,swine,6.5520000000000005,2.75184,0.11072880000000002,0.4782960000000001,0.016900000000000002,0.07300000000000001,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter wheat,8.9,reduced,winter_wheat,Swine,96,swine,17.999786300000004,7.559910246000001,0.12419852547000003,0.9539886739000003,0.0069,0.053000000000000005,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter barley,7.5,full,barley,Swine,96,swine,10.16893,4.2709506,0.09152036999999999,0.46777078,0.009,0.046,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Maize,10.3,full,maize,Swine,96,swine,13.976012600000002,5.8699252920000005,0.08804887938000001,1.5373613860000004,0.0063,0.11000000000000001,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Sugar beet,75,full,tubers,Swine,96,swine,6.5520000000000005,2.75184,0.11072880000000002,0.4782960000000001,0.016900000000000002,0.07300000000000001,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter wheat,8.9,reduced,winter_wheat,Swine,96,swine,17.999786300000004,7.559910246000001,0.12419852547000003,0.9539886739000003,0.0069,0.053000000000000005,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter barley,7.5,full,barley,Swine,96,swine,10.16893,4.2709506,0.09152036999999999,0.46777078,0.009,0.046,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Maize,10.3,full,maize,Swine,96,swine,13.976012600000002,5.8699252920000005,0.08804887938000001,1.5373613860000004,0.0063,0.11000000000000001,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Sugar beet,75,full,tubers,Swine,96,swine,6.5520000000000005,2.75184,0.11072880000000002,0.4782960000000001,0.016900000000000002,0.07300000000000001,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter wheat,8.9,reduced,winter_wheat,Swine,96,swine,17.999786300000004,7.559910246000001,0.12419852547000003,0.9539886739000003,0.0069,0.053000000000000005,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter barley,7.5,full,barley,Swine,96,swine,10.16893,4.2709506,0.09152036999999999,0.46777078,0.009,0.046,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Maize,10.3,full,maize,Swine,96,swine,13.976012600000002,5.8699252920000005,0.08804887938000001,1.5373613860000004,0.0063,0.11000000000000001,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Sugar beet,75,full,tubers,Swine,96,swine,6.5520000000000005,2.75184,0.11072880000000002,0.4782960000000001,0.016900000000000002,0.07300000000000001,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter wheat,8.9,reduced,winter_wheat,Swine,96,swine,17.999786300000004,7.559910246000001,0.12419852547000003,0.9539886739000003,0.0069,0.053000000000000005,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter barley,7.5,full,barley,Swine,96,swine,10.16893,4.2709506,0.09152036999999999,0.46777078,0.009,0.046,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Maize,10.3,full,maize,Swine,96,swine,13.976012600000002,5.8699252920000005,0.08804887938000001,1.5373613860000004,0.0063,0.11000000000000001,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Sugar beet,75,full,tubers,Swine,96,swine,6.5520000000000005,2.75184,0.11072880000000002,0.4782960000000001,0.016900000000000002,0.07300000000000001,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter wheat,8.9,reduced,winter_wheat,Swine,96,swine,17.999786300000004,7.559910246000001,0.12419852547000003,0.9539886739000003,0.0069,0.053000000000000005,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter barley,7.5,full,barley,Swine,96,swine,10.16893,4.2709506,0.09152036999999999,0.46777078,0.009,0.046,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Maize,10.3,full,maize,Swine,96,swine,13.976012600000002,5.8699252920000005,0.08804887938000001,1.5373613860000004,0.0063,0.11000000000000001,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Sugar beet,75,full,tubers,Swine,96,swine,6.5520000000000005,2.75184,0.11072880000000002,0.4782960000000001,0.016900000000000002,0.07300000000000001,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter wheat,8.9,reduced,winter_wheat,Swine,96,swine,17.999786300000004,7.559910246000001,0.12419852547000003,0.9539886739000003,0.0069,0.053000000000000005,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter barley,7.5,full,barley,Swine,96,swine,10.16893,4.2709506,0.09152036999999999,0.46777078,0.009,0.046,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Maize,10.3,full,maize,Swine,96,swine,13.976012600000002,5.8699252920000005,0.08804887938000001,1.5373613860000004,0.0063,0.11000000000000001,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Sugar beet,75,full,tubers,Swine,96,swine,6.5520000000000005,2.75184,0.11072880000000002,0.4782960000000001,0.016900000000000002,0.07300000000000001,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter wheat,8.9,reduced,winter_wheat,Swine,96,swine,17.999786300000004,7.559910246000001,0.12419852547000003,0.9539886739000003,0.0069,0.053000000000000005,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter barley,7.5,full,barley,Swine,96,swine,10.16893,4.2709506,0.09152036999999999,0.46777078,0.009,0.046,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Maize,10.3,full,maize,Swine,96,swine,13.976012600000002,5.8699252920000005,0.08804887938000001,1.5373613860000004,0.0063,0.11000000000000001,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Sugar beet,75,full,tubers,Swine,96,swine,6.5520000000000005,2.75184,0.11072880000000002,0.4782960000000001,0.016900000000000002,0.07300000000000001,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter wheat,8.9,reduced,winter_wheat,Swine,96,swine,17.999786300000004,7.559910246000001,0.12419852547000003,0.9539886739000003,0.0069,0.053000000000000005,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter barley,7.5,full,barley,Swine,96,swine,10.16893,4.2709506,0.09152036999999999,0.46777078,0.009,0.046,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Maize,10.3,full,maize,Swine,96,swine,13.976012600000002,5.8699252920000005,0.08804887938000001,1.5373613860000004,0.0063,0.11000000000000001,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Sugar beet,75,full,tubers,Swine,96,swine,6.5520000000000005,2.75184,0.11072880000000002,0.4782960000000001,0.016900000000000002,0.07300000000000001,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
Winter wheat,8.9,reduced,winter_wheat,Swine,96,swine,17.999786300000004,7.559910246000001,0.12419852547000003,0.9539886739000003,0.0069,0.053000000000000005,2.341463414634146,1.056,0.096,0.11707317073170731,0.041,0.05
