crop_type,yield_tha,till_type,ipcc_translation_crop,man_type,man_nrate,ipcc_translation_manure,crop_om_input,crop_c_input,crop_n_input,crop_lignin_input,crop_n_frac,crop_lignin_frac,man_om_input,man_c_input,man_n_input,man_lignin_input,man_n_frac,man_lignin_frac
Grass-clover,13,reduced,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Spring barley,8,full,barley,Dairy cattle,60,dairy_cattle,10.798872,4.535526239999999,0.09718984799999998,0.49674811199999996,0.009,0.046,2.0689655172413794,0.96,0.06,0.26896551724137935,0.028999999999999998,0.13
Faba bean,5,full,beans_and_pulses,Dairy cattle,0,dairy_cattle,7.994385,3.3576417,0.06395508,0.5995788750000001,0.008,0.07500000000000001,0,0,0,0,NaN,NaN
Winter wheat,10.6,full,winter_wheat,Dairy cattle,60,dairy_cattle,21.3439702,8.964467484,0.14727339438,1.1312304206000001,0.0069,0.053000000000000005,2.0689655172413794,0.96,0.06,0.26896551724137935,0.028999999999999998,0.13
Grass-clover,13,reduced,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Spring barley,8,full,barley,Dairy cattle,60,dairy_cattle,10.798872,4.535526239999999,0.09718984799999998,0.49674811199999996,0.009,0.046,2.0689655172413794,0.96,0.06,0.26896551724137935,0.028999999999999998,0.13
Faba bean,5,full,beans_and_pulses,Dairy cattle,0,dairy_cattle,7.994385,3.3576417,0.06395508,0.5995788750000001,0.008,0.07500000000000001,0,0,0,0,NaN,NaN
Winter wheat,10.6,full,winter_wheat,Dairy cattle,60,dairy_cattle,21.3439702,8.964467484,0.14727339438,1.1312304206000001,0.0069,0.053000000000000005,2.0689655172413794,0.96,0.06,0.26896551724137935,0.028999999999999998,0.13
Grass-clover,13,reduced,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Spring barley,8,full,barley,Dairy cattle,60,dairy_cattle,10.798872,4.535526239999999,0.09718984799999998,0.49674811199999996,0.009,0.046,2.0689655172413794,0.96,0.06,0.26896551724137935,0.028999999999999998,0.13
Faba bean,5,full,beans_and_pulses,Dairy cattle,0,dairy_cattle,7.994385,3.3576417,0.06395508,0.5995788750000001,0.008,0.07500000000000001,0,0,0,0,NaN,NaN
Winter wheat,10.6,full,winter_wheat,Dairy cattle,60,dairy_cattle,21.3439702,8.964467484,0.14727339438,1.1312304206000001,0.0069,0.053000000000000005,2.0689655172413794,0.96,0.06,0.26896551724137935,0.028999999999999998,0.13
Grass-clover,13,reduced,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Spring barley,8,full,barley,Dairy cattle,60,dairy_cattle,10.798872,4.535526239999999,0.09718984799999998,0.49674811199999996,0.009,0.046,2.0689655172413794,0.96,0.06,0.26896551724137935,0.028999999999999998,0.13
Faba bean,5,full,beans_and_pulses,Dairy cattle,0,dairy_cattle,7.994385,3.3576417,0.06395508,0.5995788750000001,0.008,0.07500000000000001,0,0,0,0,NaN,NaN
Winter wheat,10.6,full,winter_wheat,Dairy cattle,60,dairy_cattle,21.3439702,8.964467484,0.14727339438,1.1312304206000001,0.0069,0.053000000000000005,2.0689655172413794,0.96,0.06,0.26896551724137935,0.028999999999999998,0.13
Grass-clover,13,reduced,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Spring barley,8,full,barley,Dairy cattle,60,dairy_cattle,10.798872,4.535526239999999,0.09718984799999998,0.49674811199999996,0.009,0.046,2.0689655172413794,0.96,0.06,0.26896551724137935,0.028999999999999998,0.13
Faba bean,5,full,beans_and_pulses,Dairy cattle,0,dairy_cattle,7.994385,3.3576417,0.06395508,0.5995788750000001,0.008,0.07500000000000001,0,0,0,0,NaN,NaN
Winter wheat,10.6,full,winter_wheat,Dairy cattle,60,dairy_cattle,21.3439702,8.964467484,0.14727339438,1.1312304206000001,0.0069,0.053000000000000005,2.0689655172413794,0.96,0.06,0.26896551724137935,0.028999999999999998,0.13
Grass-clover,13,reduced,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Spring barley,8,full,barley,Dairy cattle,60,dairy_cattle,10.798872,4.535526239999999,0.09718984799999998,0.49674811199999996,0.009,0.046,2.0689655172413794,0.96,0.06,0.26896551724137935,0.028999999999999998,0.13
Faba bean,5,full,beans_and_pulses,Dairy cattle,0,dairy_cattle,7.994385,3.3576417,0.06395508,0.5995788750000001,0.008,0.07500000000000001,0,0,0,0,NaN,NaN
Winter wheat,10.6,full,winter_wheat,Dairy cattle,60,dairy_cattle,21.3439702,8.964467484,0.14727339438,1.1312304206000001,0.0069,0.053000000000000005,2.0689655172413794,0.96,0.06,0.26896551724137935,0.028999999999999998,0.13
Grass-clover,13,reduced,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
