crop_type,yield_tha,till_type,ipcc_translation_crop,man_type,man_nrate,ipcc_translation_manure,crop_om_input,crop_c_input,crop_n_input,crop_lignin_input,crop_n_frac,crop_lignin_frac,man_om_input,man_c_input,man_n_input,man_lignin_input,man_n_frac,man_lignin_frac
Grass-clover,13,reduced,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Winter wheat,10,full,winter_wheat,Dairy cattle,60,dairy_cattle,20.163670000000003,8.4687414,0.13912932300000003,1.0686745100000004,0.0069,0.053000000000000005,2.0689655172413794,0.96,0.06,0.26896551724137935,0.028999999999999998,0.13
Grass-clover,13,reduced,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Winter wheat,10,full,winter_wheat,Dairy cattle,60,dairy_cattle,20.163670000000003,8.4687414,0.13912932300000003,1.0686745100000004,0.0069,0.053000000000000005,2.0689655172413794,0.96,0.06,0.26896551724137935,0.028999999999999998,0.13
Grass-clover,13,reduced,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Winter wheat,10,full,winter_wheat,Dairy cattle,60,dairy_cattle,20.163670000000003,8.4687414,0.13912932300000003,1.0686745100000004,0.0069,0.053000000000000005,2.0689655172413794,0.96,0.06,0.26896551724137935,0.028999999999999998,0.13
Grass-clover,13,reduced,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Winter wheat,10,full,winter_wheat,Dairy cattle,60,dairy_cattle,20.163670000000003,8.4687414,0.13912932300000003,1.0686745100000004,0.0069,0.053000000000000005,2.0689655172413794,0.96,0.06,0.26896551724137935,0.028999999999999998,0.13
Grass-clover,13,reduced,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Winter wheat,10,full,winter_wheat,Dairy cattle,60,dairy_cattle,20.163670000000003,8.4687414,0.13912932300000003,1.0686745100000004,0.0069,0.053000000000000005,2.0689655172413794,0.96,0.06,0.26896551724137935,0.028999999999999998,0.13
Grass-clover,13,reduced,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Winter wheat,10,full,winter_wheat,Dairy cattle,60,dairy_cattle,20.163670000000003,8.4687414,0.13912932300000003,1.0686745100000004,0.0069,0.053000000000000005,2.0689655172413794,0.96,0.06,0.26896551724137935,0.028999999999999998,0.13
Grass-clover,13,reduced,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Winter wheat,10,full,winter_wheat,Dairy cattle,60,dairy_cattle,20.163670000000003,8.4687414,0.13912932300000003,1.0686745100000004,0.0069,0.053000000000000005,2.0689655172413794,0.96,0.06,0.26896551724137935,0.028999999999999998,0.13
Grass-clover,13,reduced,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Winter wheat,10,full,winter_wheat,Dairy cattle,60,dairy_cattle,20.163670000000003,8.4687414,0.13912932300000003,1.0686745100000004,0.0069,0.053000000000000005,2.0689655172413794,0.96,0.06,0.26896551724137935,0.028999999999999998,0.13
Grass-clover,13,reduced,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Grass-clover,13,zero,grass_clover_mix,Dairy cattle,78,dairy_cattle,15.678,6.58476,0.2790684,0.956358,0.0178,0.061,2.689655172413793,1.248,0.078,0.3496551724137931,0.028999999999999998,0.13
Winter wheat,10,full,winter_wheat,Dairy cattle,60,dairy_cattle,20.163670000000003,8.4687414,0.13912932300000003,1.0686745100000004,0.0069,0.053000000000000005,2.0689655172413794,0.96,0.06,0.26896551724137935,0.028999999999999998,0.13
