crop_type,yield_tha,till_type,ipcc_translation_crop,man_type,man_nrate,ipcc_translation_manure,crop_om_input,crop_c_input,crop_n_input,crop_lignin_input,crop_n_frac,crop_lignin_frac,man_om_input,man_c_input,man_n_input,man_lignin_input,man_n_frac,man_lignin_frac
Maize,6,full,maize,None,0,none,8.452052000000002,3.5498618400000006,0.053247927600000015,0.9297257200000002,0.0063,0.11,0,0,0,0,0,0
Winter wheat,6,full,winter_wheat,None,0,none,12.295002,5.16390084,0.0848355138,0.6516351060000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Maize,6,full,maize,None,0,none,8.452052000000002,3.5498618400000006,0.053247927600000015,0.9297257200000002,0.0063,0.11,0,0,0,0,0,0
Winter wheat,6,full,winter_wheat,None,0,none,12.295002,5.16390084,0.0848355138,0.6516351060000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Maize,6,full,maize,None,0,none,8.452052000000002,3.5498618400000006,0.053247927600000015,0.9297257200000002,0.0063,0.11,0,0,0,0,0,0
Winter wheat,6,full,winter_wheat,None,0,none,12.295002,5.16390084,0.0848355138,0.6516351060000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Maize,6,full,maize,None,0,none,8.452052000000002,3.5498618400000006,0.053247927600000015,0.9297257200000002,0.0063,0.11,0,0,0,0,0,0
Winter wheat,6,full,winter_wheat,None,0,none,12.295002,5.16390084,0.0848355138,0.6516351060000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Maize,6,full,maize,None,0,none,8.452052000000002,3.5498618400000006,0.053247927600000015,0.9297257200000002,0.0063,0.11,0,0,0,0,0,0
Winter wheat,6,full,winter_wheat,None,0,none,12.295002,5.16390084,0.0848355138,0.6516351060000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Maize,6,full,maize,None,0,none,8.452052000000002,3.5498618400000006,0.053247927600000015,0.9297257200000002,0.0063,0.11,0,0,0,0,0,0
Winter wheat,6,full,winter_wheat,None,0,none,12.295002,5.16390084,0.0848355138,0.6516351060000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Maize,6,full,maize,None,0,none,8.452052000000002,3.5498618400000006,0.053247927600000015,0.9297257200000002,0.0063,0.11,0,0,0,0,0,0
Winter wheat,6,full,winter_wheat,None,0,none,12.295002,5.16390084,0.0848355138,0.6516351060000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Maize,6,full,maize,None,0,none,8.452052000000002,3.5498618400000006,0.053247927600000015,0.9297257200000002,0.0063,0.11,0,0,0,0,0,0
Winter wheat,6,full,winter_wheat,None,0,none,12.295002,5.16390084,0.0848355138,0.6516351060000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Maize,6,full,maize,None,0,none,8.452052000000002,3.5498618400000006,0.053247927600000015,0.9297257200000002,0.0063,0.11,0,0,0,0,0,0
Winter wheat,6,full,winter_wheat,None,0,none,12.295002,5.16390084,0.0848355138,0.6516351060000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Maize,6,full,maize,None,0,none,8.452052000000002,3.5498618400000006,0.053247927600000015,0.9297257200000002,0.0063,0.11,0,0,0,0,0,0
Winter wheat,6,full,winter_wheat,None,0,none,12.295002,5.16390084,0.0848355138,0.6516351060000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Maize,6,full,maize,None,0,none,8.452052000000002,3.5498618400000006,0.053247927600000015,0.9297257200000002,0.0063,0.11,0,0,0,0,0,0
Winter wheat,6,full,winter_wheat,None,0,none,12.295002,5.16390084,0.0848355138,0.6516351060000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Maize,6,full,maize,None,0,none,8.452052000000002,3.5498618400000006,0.053247927600000015,0.9297257200000002,0.0063,0.11,0,0,0,0,0,0
Winter wheat,6,full,winter_wheat,None,0,none,12.295002,5.16390084,0.0848355138,0.6516351060000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Maize,6,full,maize,None,0,none,8.452052000000002,3.5498618400000006,0.053247927600000015,0.9297257200000002,0.0063,0.11,0,0,0,0,0,0
