crop_type,yield_tha,till_type,ipcc_translation_crop,man_type,man_nrate,ipcc_translation_manure,crop_om_input,crop_c_input,crop_n_input,crop_lignin_input,crop_n_frac,crop_lignin_frac,man_om_input,man_c_input,man_n_input,man_lignin_input,man_n_frac,man_lignin_frac
Winter wheat,5.4,reduced,winter_wheat,None,0,none,11.1147018,4.668174756,0.07669144242,0.5890791954000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Maize,6.5,full,maize,None,0,none,9.094373000000001,3.8196366600000005,0.057294549900000005,1.00038103,0.0063,0.10999999999999999,0,0,0,0,0,0
Sunflower,3.2,full,generic_crops_nos,None,0,none,5.289056000000001,2.2214035200000004,0.04389916480000001,0.38610108800000015,0.0083,0.07300000000000001,0,0,0,0,0,0
Winter wheat,5.4,reduced,winter_wheat,None,0,none,11.1147018,4.668174756,0.07669144242,0.5890791954000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Maize,6.5,full,maize,None,0,none,9.094373000000001,3.8196366600000005,0.057294549900000005,1.00038103,0.0063,0.10999999999999999,0,0,0,0,0,0
Sunflower,3.2,full,generic_crops_nos,None,0,none,5.289056000000001,2.2214035200000004,0.04389916480000001,0.38610108800000015,0.0083,0.07300000000000001,0,0,0,0,0,0
Winter wheat,5.4,reduced,winter_wheat,None,0,none,11.1147018,4.668174756,0.07669144242,0.5890791954000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Maize,6.5,full,maize,None,0,none,9.094373000000001,3.8196366600000005,0.057294549900000005,1.00038103,0.0063,0.10999999999999999,0,0,0,0,0,0
Sunflower,3.2,full,generic_crops_nos,None,0,none,5.289056000000001,2.2214035200000004,0.04389916480000001,0.38610108800000015,0.0083,0.07300000000000001,0,0,0,0,0,0
Winter wheat,5.4,reduced,winter_wheat,None,0,none,11.1147018,4.668174756,0.07669144242,0.5890791954000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Maize,6.5,full,maize,None,0,none,9.094373000000001,3.8196366600000005,0.057294549900000005,1.00038103,0.0063,0.10999999999999999,0,0,0,0,0,0
Sunflower,3.2,full,generic_crops_nos,None,0,none,5.289056000000001,2.2214035200000004,0.04389916480000001,0.38610108800000015,0.0083,0.07300000000000001,0,0,0,0,0,0
Winter wheat,5.4,reduced,winter_wheat,None,0,none,11.1147018,4.668174756,0.07669144242,0.5890791954000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Maize,6.5,full,maize,None,0,none,9.094373000000001,3.8196366600000005,0.057294549900000005,1.00038103,0.0063,0.10999999999999999,0,0,0,0,0,0
Sunflower,3.2,full,generic_crops_nos,None,0,none,5.289056000000001,2.2214035200000004,0.04389916480000001,0.38610108800000015,0.0083,0.07300000000000001,0,0,0,0,0,0
Winter wheat,5.4,reduced,winter_wheat,None,0,none,11.1147018,4.668174756,0.07669144242,0.5890791954000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Maize,6.5,full,maize,None,0,none,9.094373000000001,3.8196366600000005,0.057294549900000005,1.00038103,0.0063,0.10999999999999999,0,0,0,0,0,0
Sunflower,3.2,full,generic_crops_nos,None,0,none,5.289056000000001,2.2214035200000004,0.04389916480000001,0.38610108800000015,0.0083,0.07300000000000001,0,0,0,0,0,0
Winter wheat,5.4,reduced,winter_wheat,None,0,none,11.1147018,4.668174756,0.07669144242,0.5890791954000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Maize,6.5,full,maize,None,0,none,9.094373000000001,3.8196366600000005,0.057294549900000005,1.00038103,0.0063,0.10999999999999999,0,0,0,0,0,0
Sunflower,3.2,full,generic_crops_nos,None,0,none,5.289056000000001,2.2214035200000004,0.04389916480000001,0.38610108800000015,0.0083,0.07300000000000001,0,0,0,0,0,0
Winter wheat,5.4,reduced,winter_wheat,None,0,none,11.1147018,4.668174756,0.07669144242,0.5890791954000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Maize,6.5,full,maize,None,0,none,9.094373000000001,3.8196366600000005,0.057294549900000005,1.00038103,0.0063,0.10999999999999999,0,0,0,0,0,0
Sunflower,3.2,full,generic_crops_nos,None,0,none,5.289056000000001,2.2214035200000004,0.04389916480000001,0.38610108800000015,0.0083,0.07300000000000001,0,0,0,0,0,0
Winter wheat,5.4,reduced,winter_wheat,None,0,none,11.1147018,4.668174756,0.07669144242,0.5890791954000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Maize,6.5,full,maize,None,0,none,9.094373000000001,3.8196366600000005,0.057294549900000005,1.00038103,0.0063,0.10999999999999999,0,0,0,0,0,0
Sunflower,3.2,full,generic_crops_nos,None,0,none,5.289056000000001,2.2214035200000004,0.04389916480000001,0.38610108800000015,0.0083,0.07300000000000001,0,0,0,0,0,0
Winter wheat,5.4,reduced,winter_wheat,None,0,none,11.1147018,4.668174756,0.07669144242,0.5890791954000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Maize,6.5,full,maize,None,0,none,9.094373000000001,3.8196366600000005,0.057294549900000005,1.00038103,0.0063,0.10999999999999999,0,0,0,0,0,0
Sunflower,3.2,full,generic_crops_nos,None,0,none,5.289056000000001,2.2214035200000004,0.04389916480000001,0.38610108800000015,0.0083,0.07300000000000001,0,0,0,0,0,0
Winter wheat,5.4,reduced,winter_wheat,None,0,none,11.1147018,4.668174756,0.07669144242,0.5890791954000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Maize,6.5,full,maize,None,0,none,9.094373000000001,3.8196366600000005,0.057294549900000005,1.00038103,0.0063,0.10999999999999999,0,0,0,0,0,0
Sunflower,3.2,full,generic_crops_nos,None,0,none,5.289056000000001,2.2214035200000004,0.04389916480000001,0.38610108800000015,0.0083,0.07300000000000001,0,0,0,0,0,0
Winter wheat,5.4,reduced,winter_wheat,None,0,none,11.1147018,4.668174756,0.07669144242,0.5890791954000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Maize,6.5,full,maize,None,0,none,9.094373000000001,3.8196366600000005,0.057294549900000005,1.00038103,0.0063,0.10999999999999999,0,0,0,0,0,0
Sunflower,3.2,full,generic_crops_nos,None,0,none,5.289056000000001,2.2214035200000004,0.04389916480000001,0.38610108800000015,0.0083,0.07300000000000001,0,0,0,0,0,0
Winter wheat,5.4,reduced,winter_wheat,None,0,none,11.1147018,4.668174756,0.07669144242,0.5890791954000001,0.0069,0.053000000000000005,0,0,0,0,0,0
Maize,6.5,full,maize,None,0,none,9.094373000000001,3.8196366600000005,0.057294549900000005,1.00038103,0.0063,0.10999999999999999,0,0,0,0,0,0
